origin,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23
DE944,-0.12286439772627622,-0.14104049362630666,-0.11834875720722904,-0.1468048973043502,-0.19741232167566924,-0.032878607917526725,-0.1346070229401013,-0.1381913053183771,-0.14611978649621316,-0.13533020010659436,-0.11083666936595493,-0.08138473101210253,-0.0146934351180249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.20967164010854078,-0.2211937847296963
DE945,-0.021380654806982924,-0.04484421472091482,-0.04037545724342606,-0.1175549957236861,-0.1799708977600094,0.060163858910239565,-0.01912908165540894,-0.022694959227247624,-0.029357127044170483,-0.08720638645409162,-0.08285576313293808,-0.06477453113057796,0.08321817144862687,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11532457492306247,-0.1389595985752745
DE946,-0.01143739183946857,-0.024917260259046947,0.031437096233594586,-0.0795278525574653,-0.21938201148351144,0.0755269856269718,0.03902848100155443,-0.0032605406581600604,0.030045081241572902,0.000699916535774614,-0.028511078898322606,-0.07543823809378924,0.13022603606212568,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11132047004003554,-0.160521278512731
DE947,0.22380008727938705,0.24519363241678716,0.2892509039725166,0.20691749987399088,0.08793941517972792,0.2622293668108342,0.21095918601757369,0.22688109733559392,0.19546164978292335,0.16952952826507195,0.16193093641980383,0.169311411461746,0.28443627920031633,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.026607098416830954,0.007010967155764991
DE948,0.1254030181183856,0.11927774410094072,0.13014076067475244,0.07339366603492747,-0.07199895713061943,0.22939912826899134,0.15453087409783484,0.14753949079567796,0.17011012325722374,0.12425299470876827,0.09636873763023557,0.09698685239673721,0.25579701120797016,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06743613243212276,-0.08087396239730682
DE949,0.2890050340281778,0.30267983680481003,0.3134605363754108,0.24909027883316637,0.19404159204108762,0.4022242622014909,0.2963980105420456,0.27729997771016857,0.3088884117099706,0.27219226250637685,0.27882121310954733,0.3199406012720294,0.42278336068923905,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07206357938873986,0.025834493658977165
DE94A,0.3323042955813249,0.3319789674952198,0.321716187476085,0.18442642820588784,0.04939070807334289,0.3550853898773054,0.3261712980286351,0.33207471595627247,0.32754302103250477,0.22936632940904267,0.19633689767554618,0.17112321902741057,0.37429875857647343,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17097307836225073,0.16149705454225738
DE94B,0.18286169594611046,0.184952516666834,0.12890309514046794,0.08803841349857522,-0.018223494695426168,0.2194506927773472,0.21029699384281053,0.1692745030497247,0.15231796940594822,0.10348405213652923,0.09537183159689766,0.10100207264807137,0.2815605920269171,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01584932995291566,-0.03145757003232397
DE94C,0.1029237353684318,0.09293418002217524,0.12162596668897563,0.04770911610761308,-0.06848726749675338,0.17890318566174424,0.11135759916032817,0.11559067704841963,0.11191160165305925,0.06786293559058842,0.05225879192191152,0.05042214443236315,0.17365023278553737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.08277247223769968,-0.11010673954519667
DE94D,-0.03931066059398036,-0.06005149520998676,-0.04199112573829744,-0.12640817080318933,-0.1975076515377725,0.03349280468326077,-0.020653736891944052,-0.030335891159834927,-0.007316839344531756,-0.04233395041775634,-0.06007660127989978,-0.06316251119737237,0.07490695381699508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.14353803528215203,-0.1675600125309401
DE94E,-0.01666781880263235,-0.019438187742601754,-0.036119393808982214,-0.06487240760263302,-0.155896260209199,0.053304931102599484,-0.020159378712799603,-0.03560893407780208,-0.029831113564331768,-0.04649782329639951,-0.04746381205860439,-0.03791055706802948,0.07543887916914604,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1356365006230259,-0.16093261817798576
DE94F,-0.023774597086411164,-0.03154132804252996,-0.024620890733227374,-0.09031022535838018,-0.17189884925476684,0.08020511836023458,-0.006979905829298971,-0.008543434297233143,-0.012540221552392983,-0.02912546472702593,-0.0607736562728457,-0.029828464795808474,0.10098276651357851,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11577027654353733,-0.13758359660614927
DE94G,0.23026170183446015,0.24912289494787498,0.24191741805409994,0.14673545290941803,0.061840077457647524,0.30120343681727224,0.22409740523645327,0.2391980657365611,0.24912289494787498,0.2076149482762759,0.156995800839832,0.17118598429076415,0.34427839688630235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04488149057497082,0.007165794605609843
DE94H,0.3488106422156252,0.37584411417236696,0.3601024402431914,0.22179403147728438,0.1336618527777278,0.3322354781928418,0.28028023532581847,0.35185449626094467,0.2669442702332161,0.19564281946642237,0.1527351122552929,0.16855205654371175,0.30048894973596707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.032649211838146064,0.02681597835481564
DEA11,-0.11934036372537515,-0.4949657853756325,-0.2529829025413983,-0.23561470393107764,-0.28295124422037665,-0.06780278017026409,-0.14619273881470896,-0.16056107424123967,-0.06096966291745132,-0.12596906918317463,-0.09197899438417478,-0.08575423839049556,-0.047067628773808434,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2892846994723517,-0.2598930454569297
DEA12,0.01893612812600942,-0.36577980297451274,-0.12761174706892253,-0.0707366452222884,-0.15608628988945228,0.05933279507092215,-0.011303982847621241,-0.028188022531722257,0.08011926473455122,-0.009953046687787737,0.008714776067251684,-0.011624557727211604,0.07425154241776011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1476558051196385,-0.12012105500808345
DEA13,-0.013617739838493348,-0.3810470251921432,-0.16710452752440808,-0.09723790993511972,-0.16542404569598468,0.03660771627478532,-0.04738139029440935,-0.06488692458703904,0.03917289305265048,-0.03660106950210695,-0.022453469231435652,-0.020211764900101903,0.05475083397861935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.16123249896723846,-0.1415728256421679
DEA14,0.05711864932166444,-0.37660826704777306,-0.10869867111969866,-0.06748711617504177,-0.1463622642930743,0.09952938453526716,0.03726105177293215,-0.0076564614955414445,0.11953606750593582,0.03364290820936344,0.06277482051761352,0.05672839190639789,0.12422126641850051,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10121092629895401,-0.08586396090141657
DEA15,0.039550305715935874,-0.38926560085218587,-0.03738251813383764,-0.07206972861746319,-0.10533913504416903,0.1260583944214706,0.035550748500343676,-0.022206016464843104,0.13538405120100583,0.04132288422881403,0.04400357184454706,0.03812454808154997,0.14982468806627902,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0792472022777716,-0.09495386778269632
DEA16,0.04783426690041481,-0.2654180152039741,-0.11574875533199025,-0.04496360616331985,-0.10030223587756937,0.09245550927678914,0.023895526535148592,0.006262025911831337,0.13232914345928037,0.0401794727504694,0.06357780448609751,0.05444253343797478,0.11905764861794776,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1272033030008336,-0.09208534656005474
DEA17,0.10411910118601231,-0.3295653360061205,-0.05603731171123483,0.020073679144767098,-0.07064471686046025,0.16800096322402513,0.08281910692760275,0.050353211306465306,0.1422073031142319,0.04746584737321191,0.06573121192316012,0.06466327257974092,0.14745286426500082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.046905761477042174,-0.03811534223999857
DEA18,-0.015110912096996443,-0.4174560989354087,-0.12729769810635772,-0.15020161290322576,-0.24680816415155793,0.05083236546651171,-0.04037944521247405,-0.058108294295949325,0.07585784127080819,-0.015449847076995815,-0.047707843001522865,-0.04975029855607427,0.08234610917537744,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.17458161684508877,-0.1606606503168917
DEA19,0.02425671135394758,-0.3999187163199567,-0.11115672930255827,-0.10244227837072528,-0.15669417748173797,0.07743667294447998,-7.536531241714162e-05,-0.015138413069101908,0.09965379173314859,0.014198435507508433,0.006163553692006163,0.04252356982192662,0.09517226876463147,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.16541569552413782,-0.1466776457110125
DEA1A,-0.06586777607982641,-0.4374003810681302,-0.2333988897305168,-0.18215167758417672,-0.2730247812632426,-0.03237334400227143,-0.10362783411830467,-0.10301355163918546,0.013985580179393109,-0.08171112386762358,-0.08138610578578442,-0.0822510745432079,0.005619260874895948,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.25851063458917123,-0.24396619025946553
DEA1B,0.20330865200253578,-0.2150538697079456,0.03768323957166131,0.007386665379230495,-0.08369255656702912,0.19927974972049256,0.14343057183500174,0.1307526695052521,0.23094053331093223,0.1166942945926277,0.08357902832970132,0.0463024732070807,0.2003745566861188,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03452511920727752,0.049248477502375376
DEA1C,-0.0363450367543956,-0.4233087266722114,-0.18341990229700356,-0.16246548737383093,-0.24462902273954368,-0.0022565094713766776,-0.0731027186304638,-0.09910836791396938,0.023531562035278952,-0.05744037316497064,-0.06188715657108057,-0.07463115731846659,0.030526294866346282,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.17542994561371728,-0.16716992409700382
DEA1D,0.052676644093420544,-0.39627991173761223,-0.0717397037639328,-0.0630113753927447,-0.11104301867003263,0.09439040033916113,0.016540552759634064,-0.007422675592060668,0.1121339360311917,0.006141990324770363,0.009685409572744108,0.021522292906241303,0.0987216987780799,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1295721248606997,-0.10559584018453438
DEA1E,0.11945935260833829,-0.3016247247638689,-0.02619021244211328,-0.023021836928803774,-0.06983962096835494,0.15457666260449976,0.10031522173453089,0.072070960713293,0.19410698552140304,0.07626883343139967,0.08996200799099174,0.06173199219640724,0.16257087606672882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0218037296900907,-0.0120893607977135
DEA1F,0.19127849639651084,-0.2542055001227007,0.014763044979879458,0.03602056781146468,-0.03634249422348779,0.23235770687112445,0.14181999459700045,0.11590356453773287,0.25236551223612835,0.1381016931575545,0.1393213698126572,0.1325748828642208,0.24873444680609702,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0018337158838470646,0.017694282438324382
DEA22,-0.2324662560931643,-0.5887970325900989,-0.35177220055324165,-0.2923167481266411,-0.3713057033134175,-0.21650467015055475,-0.29920703814361993,-0.2997133064336901,-0.1987578669806549,-0.2573203697519234,-0.22726010092659343,-0.2276178351442425,-0.19244701051871693,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.37243676045129204,-0.3458744277240827
DEA23,-0.08066627584095332,-0.47044800769854855,-0.21593747761537274,-0.19974835057597906,-0.25256700830090417,-0.039960680047770425,-0.11988193949973591,-0.1211413372370489,-0.024538296017631245,-0.09302504439225034,-0.06966096767443708,-0.040983041827624356,-0.0030652557640560296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2422904655810001,-0.207364579458034
DEA24,0.06288754742926339,-0.3911702510249586,-0.06241068548968609,-0.04418651468098522,-0.13016542624608396,0.15383843037197154,0.06786119712417316,0.03129112780951848,0.18183989067107809,0.07317169100391485,0.07470355861668398,0.06473254985164689,0.1773155202759371,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06590258643202418,-0.06233853526633504
DEA26,0.15606171071675745,-0.32990012112209144,-0.03742922106387203,0.013582848797357716,-0.07086897227296118,0.17506206829593052,0.10982493184790654,0.07850405922601111,0.2223501774242731,0.11509075933872404,0.09252641718776,0.10102024538912446,0.2194859774196234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.02778084177683937,0.0038442034067596165
DEA27,0.061296732272342114,-0.40428529838677096,-0.07898025053438318,-0.047578336181229086,-0.1395254773930541,0.11642817051984489,0.014153452416763246,-0.00017044919483943932,0.13756738191911166,0.029071739892140736,0.03349925421326638,0.027750555243060138,0.1283923560069491,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11362297250194575,-0.07319144928901022
DEA28,0.11001695578453119,-0.3436334931142053,-0.0640298184601561,-0.02940887691031291,-0.13153590333230725,0.11173076510585367,0.0633542160139906,0.04426111908177899,0.17748991858784136,0.05388164134648976,0.03313745415985503,0.05237474423742006,0.15333814756821562,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.08007216700241293,-0.05065431937741838
DEA29,0.25516871708982736,-0.2273498377762716,0.05849670039752941,0.09499703889498523,0.06608173694385489,0.27369316200447424,0.22097085532258842,0.17927616631148258,0.31528151531801063,0.20683542851817194,0.19874675584818235,0.19232110749097586,0.2962601175047872,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08949555460466896,0.10463000573116932
DEA2A,0.09621807874176969,-0.342956519297556,-0.11241287307689274,-0.07506293266205155,-0.175455021917286,0.13346199011406146,0.040685617988947875,0.015291170504789342,0.1727136963247513,0.07622806532841819,0.042064584644430525,0.08626119687440448,0.194077539985253,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.15038875838293564,-0.14341451085530732
DEA2B,0.06271967124395617,-0.3441107722590211,-0.07762457803148937,-0.057715863631536135,-0.1393924353100855,0.08356963804264939,0.02294530664182326,-0.0017097931001671673,0.11126758739470222,0.028809909245554044,0.025369065741494667,0.029181289889002704,0.09926458984313347,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11996182599013838,-0.09204782662995314
DEA2C,0.07400306632971176,-0.3542997345544212,-0.05984924107230616,-0.04830638664345399,-0.15373108460880214,0.08784055831432025,0.019085719525894662,0.0016167509555924386,0.123973007702596,0.025957242013002313,0.035629986049429574,0.04873211364941121,0.12218829687290289,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10249967521798609,-0.0749910389676891
DEA2D,0.01021571469025373,-0.4023993237023318,-0.1474160378739553,-0.10009491896054157,-0.12915312991928196,0.07591247094332276,0.0023427753034430676,-0.031557310146086315,0.10105328792252943,0.01441337962254563,0.026089797170098183,0.022967813243125468,0.1026354862657759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12359216431557396,-0.09933803074975434
DEA31,0.10548049470135035,-0.24098487570518923,-0.054941129689911494,-0.026007618106969277,-0.0912772601036883,0.17146031685216756,0.08053056419742699,0.056086128455659745,0.15899956660727588,0.0760663714726677,0.09581327946956608,0.03492450289311022,0.16491638091224314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.04288236777936605,-0.009075035215269533
DEA32,0.011712644346245638,-0.3880374802173786,-0.17213221272261858,-0.1319846640336192,-0.1928429239387065,0.06188698580002927,-0.02241046905124222,-0.030316835198255676,0.04806109375915857,-0.038985647841736415,-0.0649304445660438,-0.05195129855099301,0.0839694390419028,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.17397642088685716,-0.14508849675687308
DEA33,-0.09480480318653106,-0.42611301259283174,-0.19402662011163274,-0.12069200629096632,-0.19556728402403845,-0.05714551511858523,-0.13965558745647877,-0.1469459544057301,-0.028191152728446855,-0.08998629134036151,-0.03137149731664224,-0.032322055322262955,-0.027783358028752758,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.25627675127261196,-0.2483136907785285
DEA34,0.15786187057888146,-0.2462605594166165,-0.024148202599140967,0.05166078267316965,-0.004570228967819334,0.19225997604488443,0.12775563049570238,0.09364610122605521,0.2079209018255983,0.11692952477083352,0.1427028277180309,0.13304190789130543,0.19868499022883435,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.013703267263732055,0.005814634634611959
DEA35,0.018413076546656804,-0.3371815840938045,-0.1324146942543798,-0.0962720067650843,-0.16349444952119352,0.03403339133263561,-0.014617481786946995,-0.046284951274007335,0.0743020672484418,0.004439323659268357,-0.024345756978742195,0.03653637145220867,0.07548898120266156,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.14441868168267635,-0.16496280588884626
DEA36,0.09543403146037321,-0.29507938884427565,-0.07778647837528108,-0.035906987587454586,-0.11956964103938128,0.12415889099536326,0.046833195017242035,0.03499729271097318,0.14372261769193884,0.049674511767651586,0.061468408795578355,0.0350871851394019,0.14910979572349659,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06664794296168186,-0.04888610407153937
DEA37,0.029896379561761943,-0.3005688831359933,-0.1138365756691283,-0.068673227750782,-0.12231181453677697,0.06623173509910774,0.00011099406082681895,-0.017969889233324654,0.08863171852880947,0.0050590666391394645,0.0033884469090537106,0.038323893095908224,0.08642121360450883,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11582428450949045,-0.14460700524379289
DEA38,0.08660234763019337,-0.3220027354873428,-0.09667126890578914,-0.03520639804456549,-0.13685541026528436,0.11484173233560702,0.047660348054281876,0.027719835996703468,0.14602185186727445,0.04936329352967017,0.04516046034187937,0.04134144742357582,0.15385073836169783,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11212834390071913,-0.11630123090299882
DEA41,-0.1060412668570736,-0.5008200138373897,-0.22833690341548318,-0.18656811187139566,-0.2690505129077738,-0.04525619142700721,-0.13350733948593596,-0.1557412907830812,-0.05989235874697929,-0.13203587858218346,-0.12400025896156408,-0.11055795938872415,-0.029747144099338874,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.24937468658040274,-0.2524884549505312
DEA42,0.006822283804218898,-0.4072317686078216,-0.1661462083903562,-0.11110193080773689,-0.2135383139363648,0.0448935129196939,-0.03046535898104885,-0.0497269460465829,0.06841223090383752,-0.01606310570820435,-0.029274088087226757,-0.04687899571967491,0.08717842537068377,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1525165437252437,-0.15855828441745778
DEA43,-0.08915701819847643,-0.48001878913394036,-0.26453799884375984,-0.1954373428802504,-0.2661639329070522,-0.06017558048220162,-0.14295277121948136,-0.15910182428089048,-0.056315747844657094,-0.139468961549993,-0.14865331144991067,-0.13737142062830132,-0.04005733240235154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.22977858588051536,-0.24591513288656064
DEA44,0.21935642807916955,-0.1967236390188496,0.014868169887854998,0.08784476196053181,-0.04364294679054814,0.21671641587147628,0.1742169852614628,0.1499100346452371,0.28283121940665823,0.16129503698401337,0.14780845581776658,0.1784272828236313,0.274731729974522,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.012687346839665326,-0.0161781719414118
DEA45,-0.006584896584896582,-0.3959654662152686,-0.19188239469947943,-0.1339609073485022,-0.19561858683237854,0.0034999577753083155,-0.07612760604321112,-0.10046536796536798,0.0124042712425112,-0.030493374349266467,-0.05760816300493221,-0.01545185571553187,0.06020034610842506,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1578465258863906,-0.17052308802308802
DEA46,-0.03372513028030688,-0.3925536250415952,-0.19006460830723093,-0.13361736293498516,-0.2179664597269232,0.010215449564475287,-0.058840942137095786,-0.08623820466378584,0.017673736909208593,-0.06730994604572715,-0.062470492113796516,-0.05025463697238208,0.04154456555022046,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1549017936221505,-0.1860276471208545
DEA47,-0.010007133752002684,-0.4105771210106641,-0.1538855466263246,-0.06057275528130157,-0.20952311942393909,0.03683556233369756,-0.05619035878384282,-0.06137482604170319,0.0729541444038928,-0.0103431346063948,-0.026452854507093226,-0.014926860196549097,0.08368216003157558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.16962671016867403,-0.18576874948835798
DEA51,-0.036916542604431224,-0.42547765309083874,-0.17573825430330992,-0.11849639102897125,-0.20000834221961072,0.011979509358250429,-0.08247382620377253,-0.1027432349592784,0.013357357066847264,-0.0622734097882619,-0.032135317069935554,-0.04714804900872671,0.04374424902397278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.18251934584938545,-0.1652377616253612
DEA52,-0.012278280703293398,-0.41508037764735906,-0.19825883188171678,-0.14248878453733593,-0.21071222454851446,0.013485894218701056,-0.07015298920456359,-0.08394376081814714,-0.018930566187519537,-0.08153574680652942,-0.06837078271190045,-0.0448252402236049,0.06709712891583708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.20190779014308424,-0.19138462161368797
DEA53,0.05188145790115328,-0.34144882862164616,-0.07741320413397412,-0.0199300689771702,-0.1280513311354532,0.16083178863535297,0.0600801963334987,0.05504275689963434,0.18321976501933857,0.06699574571585543,0.04002638083791865,0.06248360452337898,0.18896361174536724,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.07893572223637801,-0.06892689992085732
DEA54,0.11095411966750213,-0.314179873354711,-0.052042399547583496,0.0033752176429049374,-0.07706091998350995,0.1947307150297164,0.09981815891982415,0.06727571723530201,0.18894226873343145,0.07942768482478191,0.062416033813358585,0.08861723207042838,0.2344758286869677,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.048544718985932156,-0.059038311867909976
DEA55,0.10754799481895216,-0.30401376593709994,-0.0652262798855151,0.01252797769825631,-0.10703817228614976,0.16684256979033574,0.0640626667870956,0.06016230650133503,0.16907040953063301,0.08465320966665946,0.07458485786659153,0.07042359680418064,0.18912980416118907,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.09054879968031615,-0.049712209837941
DEA56,0.0615265631220705,-0.340504706626238,-0.1438019241759435,-0.0809840349647587,-0.1677557714141542,0.083983941905722,0.005644917133007077,-0.006247316264071157,0.11347648798955579,0.021633990941164694,0.008578773863052724,0.02889041071203291,0.11275628128056625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1402305333372399,-0.13262256178456266
DEA57,0.2798724263221639,-0.18168263083835112,0.11172356631731795,0.10724852846139066,-0.08331835879005689,0.29024802530249993,0.21432603858798527,0.18964553895841751,0.36214562753123203,0.22759133207968696,0.13571865229769609,0.23648686122480678,0.38035246953938673,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.045198087204861626,0.037587404117884526
DEA58,0.08785046152390796,-0.35053860947957294,-0.12082121073272378,-0.05529260035883787,-0.17931865106675848,0.1328212662229169,0.04447044006316303,0.022954349388559114,0.1712036309558833,0.062101051209334734,0.03261363092473846,0.05907154327663622,0.17679916237045412,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10171694146661003,-0.10260668209706758
DEA59,0.24780400633339683,-0.2514620521101558,0.010439921846395084,-0.018907253149915038,-0.13837306595291254,0.30832816460300316,0.22917607787827898,0.1629634252902259,0.3466918343298564,0.22062516403508492,0.09984628880625412,0.228031490239043,0.397988406729304,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.008651992648047724,-0.005926062190803383
DEA5A,0.08331738301326364,-0.3749358462933148,-0.0904341677069278,0.004362855944066268,-0.08111429232388012,0.16987355053096853,0.06502771858133594,0.028648192651510307,0.1809398338159185,0.09116872433922363,0.0702679721816879,0.13895321793076354,0.21872729709915872,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11440121273370385,-0.12883179855809102
DEA5B,0.1003981002020562,-0.3033949309450793,-0.05762096852019838,-0.017603330724184407,-0.1494686855318983,0.11930421545806169,0.03591685202583528,0.02406506572704914,0.1587307971300731,0.07509473535220956,0.04602109887551298,0.056799583326382574,0.16984143907220828,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11209612445429462,-0.11489098641545137
DEA5C,0.05119677355170138,-0.3583591958812109,-0.11167016044626721,-0.06669042229983502,-0.13820240901989145,0.11768873439501348,0.03759589403226182,0.009352741233609185,0.13699230204453006,0.03001706917884306,0.01977346065359442,0.018225766556141165,0.14534639551130146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12258553925307669,-0.1236176304120794
DEB11,-0.1504455926858752,-0.47805067900082987,-0.2286490377749475,-0.12020966281837786,-0.220616016852217,-0.0646991940607966,-0.1663545217854112,-0.14322436579856157,-0.03308480594921803,-0.10000553756656005,-0.046641408779164895,-0.01691432593719755,0.023148179112463696,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.21757792833613832,-0.1873941555088181
DEB12,0.08880356094697706,-0.25374598235233936,-0.12019431443770479,-0.06941405498472286,-0.17508879249905618,0.031294380198823246,0.04584151696750127,0.03951910445258133,0.06583473576138621,-0.07559435528991754,-0.08515425526711384,-0.04444632772714319,0.09360417934672349,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.04665299835190284,-0.018101713391284857
DEB13,0.15554059179108526,-0.2134873038152354,0.04580193387636289,0.10001100382382888,0.009713495128840677,0.26608625386109197,0.14143717295697145,0.16127584151825447,0.3116881459742249,0.20283985705468655,0.17410800253087944,0.20685421110278424,0.3447417467123699,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.026847479111757,0.054097878499392404
DEB14,0.006795366795366853,-0.32914203411272147,-0.0641777336477597,-0.08116003720235931,-0.10819865383884097,0.0680963344579193,-0.004945327085000173,0.0067801759605037315,0.11699036968682996,0.04677175127218569,0.03586412392234162,0.03766209073278315,0.18768236527765114,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10205610799964437,-0.07487562503955947
DEB15,0.01985667139086833,-0.3940472588232058,-0.10253209256984264,-0.10012576423563979,-0.12881584794721912,0.12557843755145615,0.0028327349263339574,0.03667850221102653,0.16235248810277003,0.045384688076634205,0.0233224171637052,0.05791713670392773,0.21579482287745355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.060973133589203865,-0.032426720619387894
DEB17,0.04779766825567289,-0.2971851914301672,-0.03956729879129306,0.0025340828611897237,-0.11014985065136085,0.12205324426862085,0.05895193506276808,0.04618290826772564,0.17800634412114946,0.06375655078344922,0.06520671033994341,0.05169052619248826,0.19388004366765021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.04443528360963067,-0.025926941768200873
DEB18,-0.011615688214774433,-0.35264899841946973,-0.11208731916232961,-0.050518516899607735,-0.17777498752647525,0.07953241211238704,-0.007312756570376666,-0.004929518327958182,0.10949011796998476,0.031888130753925825,0.027231698921441172,-0.006502754088177132,0.13474499572759768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0859351925837567,-0.0609653413101352
DEB1A,0.03486355978996758,-0.2994425231387404,-0.090512889200272,-0.05684502576298056,-0.15017283191414443,0.078031108825942,0.01811975353700168,0.025807404593844563,0.12619911202447676,0.05238791925103192,0.01576298057867609,0.06569100530150118,0.18024750473932727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0622920200090169,-0.033298515493938585
